work_id,author_hash,category,str_work_id
10786236,ebc3fb5d1b1f36f946e5cb1e128166f3,421,4626  10786236
1130673,203f96aa531338cd88eddde4071046b5,1153,4625   1130673
12028659,794d5c6187b725d38f4ff5a455b369dd,1213,4624  12028659
1114539,6b1c9a0f43277ee331078f38670b0341,219,4623   1114539
9404507,0b6f5dd73d340aec9141d6750fdd5173,1310,4622   9404507
4579671,cd6ac093493321604773dcc00057ead3,60,4621   4579671
10137878,14a6c1f253f213b027f9f5487dc68982,236,4620  10137878
4533753,4cfbcf805268a9d998b8c19903c04d3f,235,462    4533753
5940778,538f8fb0d71ab5546cf02533aff37bad,708,4619   5940778
9106876,84ec0ec505101340cab7eb784e1dfac0,222,4618   9106876
12410493,4915b5bc2a3eff58e0ba6372af6351ee,1001,4617  12410493
10051127,14a6c1f253f213b027f9f5487dc68982,1559,4616  10051127
188350,07d235e30ab476e228fc4d63ca253c6f,189,4615    188350
1120463,e35337fdc3df2675e2a5a8de43253c24,646,4614   1120463
2203977,25fd7dc3d1108e8a1c5379e2019f6766,454,4613   2203977
5408762,758a62df2c11a2eb6068dc46bfe73b4a,1084,4612   5408762
375115,b04b11996862cdc7a42c4e6e68a76187,5,4611    375115
573937,6137ffc4892841e58eaa86bbdd7dc68a,72,4610    573937
14158146,d7ce6288e8c33133e2f87c4e5592c13f,759,461   14158146
9228707,308caffed74738a4e9dae3d95697ae92,168,4609   9228707
55741,747ba9878c1afa723a215f9bbd735610,44,4608     55741
14348103,Anonymous,519,4607  14348103
10064165,4251aff8f4ef51c2840597a6ee6935f2,1200,4606  10064165
6535414,31a395a7f7f0eae39da2b57aefa0df8d,148,4605   6535414
9049753,ea3c5e07bb5efae9033afdd7e20792f4,548,4604   9049753
2550152,a222895617ad8890384c6da0775f2083,1117,4603   2550152
10398177,9a35abafa3b1e3fc1df90da0f0daea96,190,4602  10398177
3133715,c5cd8288dbd1e68b2e863ad91d4a55bc,320,4601   3133715
49746,6fdd4ad08e10c9fec9c357c0b3cc52d2,1667,4600     49746
391697,440e9a249097b4ef39f44b8caf84ea8c,1040,460     391697
10043708,14a6c1f253f213b027f9f5487dc68982,265,46    10043708
7086505,0195d743b7bfeb188e58b2232eef6be3,1630,4599   7086505
12053388,044709c8b44d9de329d960593eae5be8,578,4598  12053388
1072692,59a7a734ca3118b243c39ee57d2911ff,44,4597   1072692
929669,49d527439c19407f8f4f1091cbb45c2d,737,4596    929669
80432,9811b8cfd3b232ba08735313f11825c2,618,4595     80432
10808607,ebc3fb5d1b1f36f946e5cb1e128166f3,5,4594  10808607
4318773,6bbfa4ff8ad003b0098dbe6be083619e,742,4593   4318773
785982,fdba112b8ccde367d9e64deab15a5886,403,4592    785982
1041933,01e12b254dd9389346941fd457f0d971,277,4591   1041933
646102,ca6c2a24fb7e46ee687100a00a9a9ca4,1001,4590    646102
12965331,e025998bb2cbb1d9bf34dc9cc10a1744,548,459   12965331
160160,ab3a41bb8837cc092cbb9ec5965da287,316,4589    160160
3461312,8d54edee6129fbac7c3a4d9421bd846f,1632,4588   3461312
10690911,d76567bb9ee32cfd46d303e4792ea81c,1524,4587  10690911
9913556,14a6c1f253f213b027f9f5487dc68982,58,4586   9913556
499450,cb77fd085babce6cb0140a5b24965f64,1305,4585    499450
13240311,abdd1243ec7ca8e8d64c88926d9a9748,1510,4584  13240311
1008850,a1af4211a347f584c01fd572490f4cd0,90,4583   1008850
7888609,4bbf13036799e264c6b5c7f98ca8a701,857,4582   7888609
12492292,29ec3e1432c70586e21ab42b2c6b9ed1,267,4581  12492292
4476026,cc02b92579dfaf3e49dc33968cd9642c,5,4580   4476026
14704677,ad41f30ee20ace1c69aa162f45202b85,1523,458   14704677
690544,c348ee21b5e4f1b61918d84c6948966f,737,4579    690544
967729,3f74dc049d8647dd09a2f34ce488882b,1462,4578    967729
10161806,14a6c1f253f213b027f9f5487dc68982,158,4577  10161806
11234955,b6ff8fc95b9bd1f8dab7cd17ddd27b3f,462,4576  11234955
736963,3f15f1cea7abddd987375677dd83a83a,307,4575    736963
8771197,1fc48dd4eed8255906c3e79dc4cecac3,65,4574   8771197
1384741,0d789481e3a7674f24caba472a12b232,1739,4573   1384741
10063397,8fa9e32db7cb6c50f47a0f88b93ed881,419,4572  10063397
774229,383c807b089db0e929c3726e7fa7d7c7,1249,4571    774229
11838570,d7f93321cb29c28ee872d6170998e72f,1017,4570  11838570
5037,b2627cc09ce491e2e4cc5002348175ae,1051,457       5037
1653017,b0d86da2d5b3aa15b61df214489f7c12,1329,4569   1653017
5544356,50188ba7307de81ea5257729f8923c3a,686,4568   5544356
460234,1740aa15dbe05e971cab5244db2a2324,1463,4567    460234
1975545,fdba112b8ccde367d9e64deab15a5886,698,4566   1975545
12848739,022a985992ee6fcb4f557574e57fc1be,1153,4565  12848739
10076996,14a6c1f253f213b027f9f5487dc68982,1059,4564  10076996
13838043,b185b258858c00de1d945ca025451556,127,4563  13838043
10034192,14a6c1f253f213b027f9f5487dc68982,283,4562  10034192
367098,383c807b089db0e929c3726e7fa7d7c7,1632,4561    367098
126244,31ac70d6b8fca5296dc9458e0c5fb693,550,4560    126244
61395,0264912b77566953b0adea64b2e22d53,1245,456      61395
198431,69fedfbb251bc9c8073f7efd55adaa38,234,4559    198431
7867435,4bbf13036799e264c6b5c7f98ca8a701,1562,4558   7867435
29845,b2dd08a69dcdac5a20a7b90b5c4b759f,65,4557     29845
205966,a02fa2a74e44a47d577beb8c10d43c18,1559,4556    205966
371377,a0bdc164e1b8216433643ea2d4028276,1677,4555    371377
8715772,c70f8b81f881fa8bcb7aade58f3c1779,42,4554   8715772
10927209,8ce5db3571063e155b2991cee784c929,187,4553  10927209
12794262,078e896aea34d34bca646f8ee40240ff,424,4552  12794262
1169304,96863dc6d702eaa38eba0deb6c6f8338,5,4551   1169304
13992318,1481c9957994923a976f106d2043446c,481,4550  13992318
1883940,2ee59cf3d8aed12776d2abae42f0e177,171,455    1883940
8241670,bbec98d616db6526bdb6fc2e8bec9fdd,195,4549   8241670
662705,fdba112b8ccde367d9e64deab15a5886,1314,4548    662705
2005200,740dd97b1acd2568a4ee8da6a7db02ff,257,4547   2005200
3435839,6718fdd9c2ce8e3dbc6f83d2b5b65370,94,4546   3435839
11492895,f31c77fd82218f02700720a54518f189,486,4545  11492895
12125181,f058b02249f28d834a8010e2fe092b00,1168,4544  12125181
11420202,4ee7d8575745c2d9eaa3e5901128de24,5,4543  11420202
637277,2bcdfa7a920b5916922ac26491f97df0,90,4542    637277
35329,4c4a218db8e569d153acc8a4533c4ed8,1222,4541     35329
6301063,4581e9ea6d43383b7925ac134b878e61,1253,4540   6301063
114976,047b8c861320dd9d2528738b02372da1,1562,454     114976
12411993,4915b5bc2a3eff58e0ba6372af6351ee,887,4539  12411993
12420345,4915b5bc2a3eff58e0ba6372af6351ee,1249,4538  12420345
10785930,ebc3fb5d1b1f36f946e5cb1e128166f3,861,4537  10785930
510117,38a8bc8e389e9703a16c1aa35555fc20,534,4536    510117
11054982,97784ab7c6642e0bc4fcc2a1f920d331,1059,4535  11054982
10069643,14a6c1f253f213b027f9f5487dc68982,151,4534  10069643
1803376,e45688a6ad1686224582539c724dca36,385,4533   1803376
7177310,3a722c67333bd9e0975876c50c387d17,443,4532   7177310
1622213,9b45a51c47aedda13f77d593cee82912,1209,4531   1622213
474485,d2a9206078a16d91ab25464602567f5d,267,4530    474485
6143215,6b1c9a0f43277ee331078f38670b0341,615,453    6143215
12416385,4915b5bc2a3eff58e0ba6372af6351ee,170,4529  12416385
1012836,0ea4479810b1b458f6593f759ceaed4c,1013,4528   1012836
7263136,6ef30cc3255e560eb7051fb4d1b1dc2a,1069,4527   7263136
12901701,e03d59e479643e5d4f4ffd9e80a6dc20,1013,4526  12901701
387391,f40a8edb1b03b6f23a2e495b15f2fe4d,720,4525    387391
3706497,4b2075286de8d3a7f81391ddb20cf8f4,1446,4524   3706497
8206882,7abe2bdd5d53ab93ab67dfd08f070031,548,4523   8206882
8779135,31bd0431a5983e207323eea2e8544978,254,4522   8779135
1242064,0b2bccbc8a426d3a3a32529b3a0fcb47,384,4521   1242064
10811427,ebc3fb5d1b1f36f946e5cb1e128166f3,1106,4520  10811427
13963695,1bf5d29fb7ab57fadbf88c0ed0d9f990,845,452   13963695
299743,eae18bc41e1434dd98fa2dd989531da8,167,4519    299743
171327,69cb8dc942ff4ba5e770774a68da13ef,477,4518    171327
1159996,1f2e078de1e8fa0c645f9a99dbe58edd,1677,4517   1159996
110133,03b8329bda582e068b951613bbc070a0,1334,4516    110133
10161800,14a6c1f253f213b027f9f5487dc68982,1272,4515  10161800
542530,6137ffc4892841e58eaa86bbdd7dc68a,388,4514    542530
2562296,44fdbd15b0b5a49fec69fc3db4e819f2,1562,4513   2562296
12409299,4915b5bc2a3eff58e0ba6372af6351ee,5,4512  12409299
7966528,6a797cd9b8d7dcd2fa96e187f6c8c078,5,4511   7966528
1152751,e45688a6ad1686224582539c724dca36,595,4510   1152751
529009,8ad5a44173996da13c6a43bab370c9b3,344,451     529009
10635429,1e08ce82b40a38d01ad99ac857fd1359,604,4509  10635429
6886723,e45688a6ad1686224582539c724dca36,704,4508   6886723
13925400,2d66958f1772cc959c08264606d7fffb,1253,4507  13925400
2621102,ea7a808e7eccd41465a6b3da691d8706,1698,4506   2621102
215193,d475d1d824c1aa577fa2195e3d84ee73,737,4505    215193
338010,1598de3d2842f1b95432cfcb13487afe,364,4504    338010
12705816,383c807b089db0e929c3726e7fa7d7c7,921,4503  12705816
327709,2c802958f2c4185b19358c47d636afe0,375,4502    327709
324572,e93dbbb4655bffe971477c459d325f8d,337,4501    324572
446594,a43dea2af2042623ea1353a85b30221e,588,4500    446594
13909299,4915b5bc2a3eff58e0ba6372af6351ee,5,450   13909299
8593237,4ffffda514fd51b80f6db4f92c74d472,486,45     8593237
1875585,e45688a6ad1686224582539c724dca36,385,4499   1875585
13879008,5ce0178d88d529b6cecf94f3c1025505,11,4498  13879008
12003783,2c7a9a6a2c8dfa3e1e4161eb9caa0799,5,4497  12003783
11578695,7711886f7b68fb644adb78508e72574f,883,4496  11578695
12420183,4915b5bc2a3eff58e0ba6372af6351ee,1090,4495  12420183
39066,e7dfe088ee5557e891904e91b3b5fddc,241,4494     39066
4845263,bf5c4236f027299263a535b614fdeae2,5,4493   4845263
13086705,b0326bed27d1edfd536731b23140a3fc,476,4492  13086705
8214329,b167cf15f5f8f1b99b1c88863431f453,158,4491   8214329
107117,44173d5edabebbc164f44afeb83cf6dd,236,4490    107117
6984121,033b27db4f7999ce3fd6010bc1abc7c6,1264,449    6984121
4347248,91430a90c531fc3d21cda425d748a638,1632,4489   4347248
148002,91a8a0ca06ef4dba7bfee92cee60f29e,926,4488    148002
8859214,c621897c250776b9cbd882740cb6678e,284,4487   8859214
147536,5244ded9cc9aa10e4ef0342335ef5ebf,514,4486    147536
14093181,4c4a218db8e569d153acc8a4533c4ed8,1061,4485  14093181
208851,440e9a249097b4ef39f44b8caf84ea8c,283,4484    208851
960078,ccb013d24d04d34332e6cd66a8a0bea4,1249,4483    960078
2780120,e45688a6ad1686224582539c724dca36,364,4482   2780120
9833696,cc1398c7820d3014f5de2f9105e3670b,1173,4481   9833696
435034,ae1dcec821c1c5f7a3a19a4b920bcfdc,680,4480    435034
89749,91a8a0ca06ef4dba7bfee92cee60f29e,408,448      89749
12408756,4915b5bc2a3eff58e0ba6372af6351ee,1204,4479  12408756
14721192,70fb7ede03abcafb751d908999d43f19,1153,4478  14721192
1143892,eae18bc41e1434dd98fa2dd989531da8,321,4477   1143892
12751260,078e896aea34d34bca646f8ee40240ff,1217,4476  12751260
181942,8c512360e23a4f85b305e1cfef748636,1153,4475    181942
13906035,b0326bed27d1edfd536731b23140a3fc,1210,4474  13906035
2092812,fdba112b8ccde367d9e64deab15a5886,550,4473   2092812
1436974,6a2c22fbddcd9ec94312933208bea1bf,1632,4472   1436974
14015721,606598ba62da493d0dbd92b5ea050e0d,223,4471  14015721
403346,7c82b8763320b3684c3bb31424c7c71c,957,4470    403346
10017950,14a6c1f253f213b027f9f5487dc68982,742,447   10017950
5254268,8fa9e32db7cb6c50f47a0f88b93ed881,1562,4469   5254268
2280885,3129b78d2ae1b23a57c65a764594de94,78,4468   2280885
1224859,89cf924b4625a1492a96a68769c8796e,1319,4467   1224859
1112001,6b3d397e8b1d1ef4de32cfc05234ebf4,1314,4466   1112001
316897,cc810f2f609e34c8a76700b7dbc6ae7d,5,4465    316897
574695,6137ffc4892841e58eaa86bbdd7dc68a,207,4464    574695
311252,b0e37f6db08fdd2384f596f0fae7fa1a,5,4463    311252
533928,9f18142c02473a18c57dd3787666bb4c,548,4462    533928
11200206,2321c59bdaf2d738d1fda01144bf446d,1559,4461  11200206
1135124,a4a5513c6c8da3646e71228352ff8b58,44,4460   1135124
5919208,538f8fb0d71ab5546cf02533aff37bad,532,446    5919208
768981,adad2466591e7caa212f0acb23f6f698,1535,4459    768981
430549,f9af24d72c01fbdbeef05f009a77d7c8,221,4458    430549
1358167,8793a65582bfd5726039be1acad58f8d,302,4457   1358167
416177,a84ff87b9ff98942d0bc34d95967e1ad,1139,4456    416177
5923630,538f8fb0d71ab5546cf02533aff37bad,1649,4455   5923630
11249613,8d1c065ad3e0d23674ad35bff6b271bb,680,4454  11249613
1205512,d9528c2c3d4b9ee9e9e2c712d9b67a07,742,4453   1205512
214909,1f817a45383ca77bd3789a6bea805e78,39,4452    214909
410908,2e5384748019a1830846ae075f3ec4b0,222,4451    410908
10882716,b7342f50a3f3abc3dc67bf424a8917ba,552,4450  10882716
785957,192051bd7add18e68470ad08840f0fd1,631,445     785957
435815,3c810e8df62450eec51d3a26b60a7aee,1264,4449    435815
446155,7b03c46a911037c5f41b2be18d184b12,265,4448    446155
448745,fbba373bda8fe3c2f54e0ddc9a71b93c,5,4447    448745
2694785,8e4a0c0009e21bb4607bc9c83e6d98c7,914,4446   2694785
2398571,3129b78d2ae1b23a57c65a764594de94,737,4445   2398571
13682274,48d67ecada303500f62dfead177697eb,532,4444  13682274
3072389,5a08dd909f14df872ece5f5fcc40c37d,1688,4443   3072389
1136571,a4a5513c6c8da3646e71228352ff8b58,383,4442   1136571
10479138,04a0b87e258df2a32aa2c77c2c945525,5,4441  10479138
1138574,c3b563a99ffe1fada8789263679afac9,311,4440   1138574
1076354,b2627cc09ce491e2e4cc5002348175ae,288,444    1076354
9893390,14a6c1f253f213b027f9f5487dc68982,1013,4439   9893390
51485,c1fb4e51f16270d8d7b3972e1266896c,926,4438     51485
12405270,4915b5bc2a3eff58e0ba6372af6351ee,885,4437  12405270
376802,b04b11996862cdc7a42c4e6e68a76187,5,4436    376802
517690,301bfff0363084edcc7c84e7bc9a893f,1253,4435    517690
221350,0ac150f0d35683fb039240e6588ac9bc,680,4434    221350
550644,293d48819693a4e1d8998d06618e7f55,1186,4433    550644
9247064,30f70edd60082f997404c1fa2d9af6c4,267,4432   9247064
3069551,7ac3689a3e0e621b962d117805f57eaf,809,4431   3069551
1820209,e45688a6ad1686224582539c724dca36,1562,4430   1820209
20493,d1652c806c83cc803fc39978c80b3958,246,443      20493
660106,a4a5513c6c8da3646e71228352ff8b58,529,4429    660106
12232296,635fe8667db6678edb5d609bd3a4fb72,715,4428  12232296
3365729,099263e86c8a2a756054f5deac5e033a,1264,4427   3365729
14630049,377e5325c7649d346b605bd9eb08e290,1457,4426  14630049
14224221,2be4448f0345f9a276aba702e0f30db8,88,4425  14224221
158979,aac6c3c825a845ea10f26f418ac89713,530,4424    158979
14132406,3a4a1523645814e97badf07ea8186311,136,4423  14132406
319593,59a7a734ca3118b243c39ee57d2911ff,832,4422    319593
247406,55d97aee4b16f73df47ea1be33f78163,1677,4421    247406
8572393,f058b02249f28d834a8010e2fe092b00,365,4420   8572393
183401,da88a736af0fc595784937ca31d62503,680,442     183401
13418718,300a34e45551d5924a0ddecf61e8a27c,54,4419  13418718
3441362,6b1c9a0f43277ee331078f38670b0341,68,4418   3441362
1090996,e9a72c641933735b9981ca150261af18,1249,4417   1090996
8390941,0004e9a811be478dd3088e976373e06d,594,4416   8390941
7682920,3934451864c0ba5d1e35a7f3993f7223,424,4415   7682920
660305,a4a5513c6c8da3646e71228352ff8b58,321,4414    660305
7239826,0b5835b58d2c38ae4fb07de0b178a03a,240,4413   7239826
1285,b2627cc09ce491e2e4cc5002348175ae,857,4412      1285
5803723,8a17efc8995d761bf976e70b139400cf,680,4411   5803723
14338740,e45688a6ad1686224582539c724dca36,1589,4410  14338740
2266080,8ca28af90e25c0051994e79e81be2d24,287,441    2266080
2080839,5fe85bd7e0dd687f07c523e2db7a7fcf,1380,4409   2080839
13896192,8103a73777e3fa3f741bee5ae71bc7fe,1249,4408  13896192
241665,e504c89c92368cae7014670a3b73731d,5,4407    241665
12855966,9b151a9ef7cc6b201c5141b105ffd008,195,4406  12855966
404367,9d0ca23bae06fd123b9f0cd2c76245c0,320,4405    404367
410306,2e5384748019a1830846ae075f3ec4b0,1284,4404    410306
11038683,aa0d233ff84a3211ecb8596266d02b9b,301,4403  11038683
10034813,d816169401e6ddef2f7ab0321d47befe,548,4402  10034813
8832712,fd138a3a21af4cff7187960c73114cfa,1084,4401   8832712
14274951,8affa4f36d36eb94e1239f9ac6bb0b6c,244,4400  14274951
7864513,4bbf13036799e264c6b5c7f98ca8a701,5,440    7864513
1945479,e45688a6ad1686224582539c724dca36,385,44     1945479
4911019,d5ddeb10ac83e195e8b8392cf6e37d46,83,4399   4911019
5061727,8d9d0ed0210002291b7181458eac6a7e,883,4398   5061727
4506462,b9647f1bd77d7821c646e74b9e2c3896,407,4397   4506462
385753,62e9433354818b0738181c115dcc9c89,680,4396    385753
14571285,e45688a6ad1686224582539c724dca36,646,4395  14571285
1429048,d8a02ff65f59fc5d5ad7fd4200fba3f4,1508,4394   1429048
7359523,bc51bc75e77c8fb46bd771cd1121588f,44,4393   7359523
1422136,e35337fdc3df2675e2a5a8de43253c24,5,4392   1422136
117459,b33042a3f6a2b855811a9ad3355e4be4,1760,4391    117459
13749843,cb07c71c89870f92364fdd647c6d972d,504,4390  13749843
4527297,85eeab08884d9847abe6bb1c20cde96b,1354,439    4527297
4373729,6dc59b243a9ee8ff2b9a745190d0ce13,548,4389   4373729
12867492,c06403a79f50c31f076e1f5c77e68463,1153,4388  12867492
12174912,f058b02249f28d834a8010e2fe092b00,5,4387  12174912
3814891,383c807b089db0e929c3726e7fa7d7c7,223,4386   3814891
6284863,e45688a6ad1686224582539c724dca36,1719,4385   6284863
4866536,e96c7299e54fd1c448af26ac2eafe013,192,4384   4866536
878543,0cadd3c3e40d09193785546f7139eea4,290,4383    878543
12409728,4915b5bc2a3eff58e0ba6372af6351ee,1036,4382  12409728
679522,2db92a6a729610942bd8ab4f37d1d394,1017,4381    679522
5870647,e03d59e479643e5d4f4ffd9e80a6dc20,1013,4380   5870647
159683,2a8b1b2427f54c8c17d677979d8aec4e,680,438     159683
1287310,7537c36bf53df1c36b2af33d7fcdde71,481,4379   1287310
5900947,538f8fb0d71ab5546cf02533aff37bad,5,4378   5900947
29498,63480b333c837777abc7bcfc69b27471,1314,4377     29498
9920639,fccb42724581731d88b6af5a03e6a107,976,4376   9920639
2516924,8ca28af90e25c0051994e79e81be2d24,1122,4375   2516924
11952030,8ce920bd23d81c1edb59d8ca1086e06b,1172,4374  11952030
7297882,0ae556b9d94f36442a1a3ea4747d534b,680,4373   7297882
13836537,b0326bed27d1edfd536731b23140a3fc,5,4372  13836537
10812060,ebc3fb5d1b1f36f946e5cb1e128166f3,404,4371  10812060
3456569,05341956d6bc37026bec98416c8e2f7d,5,4370   3456569
1068190,c7bfbcf65d92c864f9bf2c83e109232b,1314,437    1068190
1004658,e03d59e479643e5d4f4ffd9e80a6dc20,1719,4369   1004658
1045979,40c8073ea878d8f0500021fa159d2193,44,4368   1045979
10704744,383c807b089db0e929c3726e7fa7d7c7,5,4367  10704744
13883562,150af12401ea4934a7d625080f1ace94,918,4366  13883562
10140836,14a6c1f253f213b027f9f5487dc68982,28,4365  10140836
9896951,14a6c1f253f213b027f9f5487dc68982,1508,4364   9896951
3917347,a30ee0d2961177b979e4d42983feefca,28,4363   3917347
8217635,7abe2bdd5d53ab93ab67dfd08f070031,208,4362   8217635
9414662,bd07f838a3c95c82ba8af0be7f06c2a8,1154,4361   9414662
4700078,a8fbb29c4974d190a16fff32e7655df9,1314,4360   4700078
94518,c78b882c6ecdd72bc70b89b0a33bf2e2,216,436      94518
54502,5f88794b34d5472ec79f205f2af4d148,158,4359     54502
10814205,ebc3fb5d1b1f36f946e5cb1e128166f3,674,4358  10814205
10782324,bcf90546340dc44f704d265d462900b8,704,4357  10782324
412071,831313131802f4b4066a7f57c5706eb0,1632,4356    412071
8009458,b737c0291f2619f68637c2547ef4e439,196,4355   8009458
34008,5c9825b700b5a4cc5b1ef71c37df402c,558,4354     34008
14353917,1295298137e6ab1df2677fb124db8b6a,1338,4353  14353917
7773070,c8258625435f7651c84fac3866671ab0,5,4352   7773070
9157180,b5aab7ce961f02671058583fd9bd1a97,63,4351   9157180
473921,57e6490f3247743bcac8637c8cce7c47,150,4350    473921
1051688,f4a36994ed1e003ec67444b9373e962c,1013,435    1051688
9893768,14a6c1f253f213b027f9f5487dc68982,1364,4349   9893768
4523769,d4e677c78b4999bf26920046a0dc4097,965,4348   4523769
124722,31ac70d6b8fca5296dc9458e0c5fb693,1294,4347    124722
664149,be8d188cd50e9c2557edcee5de35fe53,5,4346    664149
11395425,f4a36994ed1e003ec67444b9373e962c,720,4345  11395425
836413,f4a36994ed1e003ec67444b9373e962c,965,4344    836413
789607,71b2961f41a4ed153687398396b7dd14,680,4343    789607
8944858,8ff3a1221bb401ae8a9228127230d74d,49,4342   8944858
11884890,a880aa4c54ab3284076beb7c4d42303c,633,4341  11884890
10813794,ebc3fb5d1b1f36f946e5cb1e128166f3,1559,4340  10813794
1167329,e03d59e479643e5d4f4ffd9e80a6dc20,1719,434    1167329
6057511,5d256e1e7b238755dc83e0476c608d9e,1122,4339   6057511
10043684,14a6c1f253f213b027f9f5487dc68982,1428,4338  10043684
580466,6137ffc4892841e58eaa86bbdd7dc68a,1339,4337    580466
4828673,48363f31c0102879ec0f1a0290d2f7c1,1734,4336   4828673
45976,a41d742dedfc28e1e971abca61bcbc0d,1122,4335     45976
4222188,f1cada9acb39a5ffcdc9be24206ee9d7,1649,4334   4222188
8695765,dfad02d7c97d53724c2910371b0c75d2,711,4333   8695765
4832372,022a985992ee6fcb4f557574e57fc1be,1632,4332   4832372
7499214,e45688a6ad1686224582539c724dca36,1719,4331   7499214
12419919,4915b5bc2a3eff58e0ba6372af6351ee,484,4330  12419919
10811544,ebc3fb5d1b1f36f946e5cb1e128166f3,1310,433   10811544
391687,440e9a249097b4ef39f44b8caf84ea8c,680,4329    391687
36219,aa0f816c0bbba13b4206a56c84c62fdd,680,4328     36219
480103,4ec18a2c501abebdb1e16083bfd80dd9,68,4327    480103
6293662,e45688a6ad1686224582539c724dca36,1719,4326   6293662
608285,62ba4a2fac07ace9bfdb8c767ff706f3,210,4325    608285
10651020,d77278af701a676eaa453d007fe2e507,364,4324  10651020
11297025,7abe2bdd5d53ab93ab67dfd08f070031,5,4323  11297025
662857,cf9bb53219d3829da172871960ee7861,342,4322    662857
8070940,f57d364a15dd791dc82ea5f524f27e07,1526,4321   8070940
549894,2d11ce9a2b387964edc4b6a85f40d36f,137,4320    549894
11094393,0b1f9ad7b54fb36404825eb0ab6b8fd7,318,432   11094393
6301249,4581e9ea6d43383b7925ac134b878e61,269,4319   6301249
248085,55d97aee4b16f73df47ea1be33f78163,1535,4318    248085
196556,69fedfbb251bc9c8073f7efd55adaa38,548,4317    196556
866743,d0531f2c121c6ded4bb26d45155a4a4d,180,4316    866743
1986975,e45688a6ad1686224582539c724dca36,385,4315   1986975
920488,5e35df3689333847300aed8f0b5ec73d,680,4314    920488
12328353,bf0c5236f193e4a46ff64907f70f819f,125,4313  12328353
8205179,d6dd57274564866b82d89a0e2817ca4a,789,4312   8205179
13730628,1d81336da8427f2821502ebca55a28af,267,4311  13730628
5296271,067b96141fc6a340f30abc71a2f6d019,312,4310   5296271
10162070,14a6c1f253f213b027f9f5487dc68982,440,431   10162070
13013136,aa0d233ff84a3211ecb8596266d02b9b,27,4309  13013136
2804411,000431e5f0aa216fc3de79da5248d838,1455,4308   2804411
1891833,e45688a6ad1686224582539c724dca36,1264,4307   1891833
3790768,52237644003fdbec377c188aa5a857b6,5,4306   3790768
8168503,83264d169ccaf7af44388d83c94750d4,229,4305   8168503
7968472,6a797cd9b8d7dcd2fa96e187f6c8c078,5,4304   7968472
10039271,14a6c1f253f213b027f9f5487dc68982,1559,4303  10039271
215168,d475d1d824c1aa577fa2195e3d84ee73,1632,4302    215168
2445941,ccb013d24d04d34332e6cd66a8a0bea4,839,4301   2445941
698691,933121bc0a9244883c708d08ec6c2b80,1559,4300    698691
11242383,ed245acab0cd99ecb9d47020d4e9d18d,46,430   11242383
11796285,b2627cc09ce491e2e4cc5002348175ae,1266,43    11796285
1525274,067b96141fc6a340f30abc71a2f6d019,987,4299   1525274
9897695,14a6c1f253f213b027f9f5487dc68982,493,4298   9897695
663578,a4a5513c6c8da3646e71228352ff8b58,1461,4297    663578
249011,32e16290204ede079c55bd0ad63585e0,481,4296    249011
556396,383c807b089db0e929c3726e7fa7d7c7,680,4295    556396
71591,043cf52258f1b74fb7ce8be3edae9a37,1545,4294     71591
14845422,e45688a6ad1686224582539c724dca36,170,4293  14845422
300570,3b044ff4e5f201ab0ceb0406e16d2aec,1069,4292    300570
12627042,ca130a901b7004b6e699b418c3fcfab8,68,4291  12627042
8453002,7d0bd6a4f1075c85a0b9c88b2099a916,297,4290   8453002
9115372,fe1b629c8ec54a0b804263e4007c9b93,680,429    9115372
11408760,3cdf3e913b04136b0e52694028f870db,486,4289  11408760
1014935,383c807b089db0e929c3726e7fa7d7c7,139,4288   1014935
10178210,14a6c1f253f213b027f9f5487dc68982,95,4287  10178210
1891818,e45688a6ad1686224582539c724dca36,1086,4286   1891818
3187310,b5cc74d3a2197186b6fdb2edb8861bcb,1616,4285   3187310
391640,bb7244d41949582356b4ce8bf59abeb5,68,4284    391640
1572059,57582352966ebc92b29dbe5e52bed9e0,5,4283   1572059
10059590,14a6c1f253f213b027f9f5487dc68982,493,4282  10059590
10867200,b20effbd46612b7100a69bc3b17d3755,550,4281  10867200
2805335,d7aba208b659dac544b75fec44c1811e,182,4280   2805335
14885954,c10dc94d35a52be7a0f90412e52fe7a5,1180,428   14885954
935283,49d527439c19407f8f4f1091cbb45c2d,44,4279    935283
20295,40d30357c8118a9dc89d6e294a42cc47,902,4278     20295
887423,52237644003fdbec377c188aa5a857b6,5,4277    887423
722279,a98e3750436bb006fd89bd8ff30ab1df,783,4276    722279
463313,cf2df67112338e5e191d9666a6298868,1314,4275    463313
5363207,383c807b089db0e929c3726e7fa7d7c7,532,4274   5363207
183205,3e7ac097d155a570fc780877fd83a564,322,4273    183205
833341,fdba112b8ccde367d9e64deab15a5886,1310,4272    833341
100526,8c512360e23a4f85b305e1cfef748636,1632,4271    100526
10041056,14a6c1f253f213b027f9f5487dc68982,1225,4270  10041056
181015,2804a01e79fb0d07fe53716ee58cd6f2,1405,427     181015
1144872,c3b563a99ffe1fada8789263679afac9,1565,4269   1144872
10282316,27466cc2baaa026e1992496292d1e463,223,4268  10282316
10628910,ed245acab0cd99ecb9d47020d4e9d18d,863,4267  10628910
8602768,75e3b1a06c236767c8fcd16409fff80e,658,4266   8602768
11611713,e083ede7ca809a9062adf6b9d2b67caa,231,4265  11611713
10662990,6ef30cc3255e560eb7051fb4d1b1dc2a,1748,4264  10662990
