work_id,author_hash,category
8608516,07e66cd56d47c15f4d54038154d35a6a,1449
10177094,14a6c1f253f213b027f9f5487dc68982,96
8749462,cd34fab0b056ed7f4870f70e93cdf26d,328
266041,8c5f65bdc2b5e5d169a749de89143138,87
9370955,Anonymous,302
5755618,0b68c3175573c36d7b62f0fef515506a,170
2874557,383c807b089db0e929c3726e7fa7d7c7,721
437548,fbba373bda8fe3c2f54e0ddc9a71b93c,1
879675,e2050633b44341954e4aa7390005a1b0,305
11654112,d014b1bee1d54c504a7efe5463dadbf5,1698
10728792,75498e4a46ab28d5bf6201ba35b38c90,1
221207,04f8230fad3b8cf22d98897afbf47cc8,351
1152689,fdba112b8ccde367d9e64deab15a5886,1606
11376228,804b448a481510546d48ba6e754ebb03,269
10809684,ebc3fb5d1b1f36f946e5cb1e128166f3,219
1917423,e45688a6ad1686224582539c724dca36,735
4929760,0b6f5dd73d340aec9141d6750fdd5173,667
10155110,14a6c1f253f213b027f9f5487dc68982,667
13909374,4915b5bc2a3eff58e0ba6372af6351ee,1
1969494,e45688a6ad1686224582539c724dca36,425
10065149,14a6c1f253f213b027f9f5487dc68982,1142
553817,ea567a6c92b7c208b94f7a38983727c0,288
11617140,29ec3e1432c70586e21ab42b2c6b9ed1,35
1168695,d405a1112091813e572f6b26ae6a0971,315
833394,d0531f2c121c6ded4bb26d45155a4a4d,970
111044,03b8329bda582e068b951613bbc070a0,209
245659,04f8230fad3b8cf22d98897afbf47cc8,351
77694,9df05f49a8bf957c829158b172bf5b3f,1695
1246804,eae18bc41e1434dd98fa2dd989531da8,116
38672,7243cb0cdc59980253b4a5eae90f5c64,1154
1402507,6a2c22fbddcd9ec94312933208bea1bf,1099
10740912,30f9f357a1702d15b64865bdee0c7704,1801
1461340,0b2bccbc8a426d3a3a32529b3a0fcb47,170
241747,e504c89c92368cae7014670a3b73731d,570
12833415,67df2c89755f8e5071e6a52a82fbeac0,16
10784442,Anonymous,957
10098101,14a6c1f253f213b027f9f5487dc68982,967
9898076,14a6c1f253f213b027f9f5487dc68982,1374
8998297,75e3b1a06c236767c8fcd16409fff80e,351
1803511,e45688a6ad1686224582539c724dca36,312
789612,71b2961f41a4ed153687398396b7dd14,781
409181,bd95e6c1729318f3f71e1559fb072cc5,1
4125300,e45688a6ad1686224582539c724dca36,351
12414420,4915b5bc2a3eff58e0ba6372af6351ee,106
10957044,71da2000f57a03acdc39d2b26bd635f2,154
418003,1b1a11f52e6f716b36c9b2801a2f0567,1091
8035618,4bbf13036799e264c6b5c7f98ca8a701,351
12402147,4915b5bc2a3eff58e0ba6372af6351ee,229
8894671,0b1f9ad7b54fb36404825eb0ab6b8fd7,1050
938707,85eeab08884d9847abe6bb1c20cde96b,697
8215228,7abe2bdd5d53ab93ab67dfd08f070031,1
1225174,9851850689c0c804a6dfd6fd73ed3fed,83
12758838,67df2c89755f8e5071e6a52a82fbeac0,328
12415029,4915b5bc2a3eff58e0ba6372af6351ee,1571
11155344,fb193d048df4d91ec1024213f194d9f5,667
1110056,25fd7dc3d1108e8a1c5379e2019f6766,1178
319352,cad52f5f5ec2664fb207c63cf9b4798f,578
12508836,4915b5bc2a3eff58e0ba6372af6351ee,315
596911,e03c9a19ee04dc3c19281cd4a0aadad3,525
479093,abf1813dde09a9bc4957fdee0857f916,22
10786923,ebc3fb5d1b1f36f946e5cb1e128166f3,291
1135490,25fd7dc3d1108e8a1c5379e2019f6766,303
244373,ab033cd4ea9b4f30ebcb96978d7b35f3,299
80118,8b28d477041458b0dd10057be2831795,328
623901,4e722df3ce295980814adedbb21d26b6,509
537870,8cbeb7586e046a821e1b9281f6f1e976,351
2121900,e45688a6ad1686224582539c724dca36,478
1943,06199e7db8106d2896ee7f68630acadc,1201
507546,72edcadd5ea3bc45852da917c8bfb11a,53
12927441,a82448b519ff8a1abacc05bd786e3f5c,93
10811889,ebc3fb5d1b1f36f946e5cb1e128166f3,1016
456724,1ce8f5552f7b6157f13be46cf0771186,1
1067686,383c807b089db0e929c3726e7fa7d7c7,951
13043874,27e8113f1a6039d5ae2f6b4f0e0d56cf,965
272535,d8cb71219cc9986cc1b4436e4b37dff2,1306
221801,de295c8af683d35739757d7e522ac052,1
268354,13324bf698ab242d316a3dd7a94b9143,262
7355116,383c807b089db0e929c3726e7fa7d7c7,331
64953,383c807b089db0e929c3726e7fa7d7c7,294
13144197,32625fe70b2c15600ec71f816fef9020,958
9405515,0b6f5dd73d340aec9141d6750fdd5173,1316
5416046,ce1b7ef93f3cf1347e74c4f87c4592a1,657
12228852,555dcbc54815b032a04f569c5c130721,1666
10097423,14a6c1f253f213b027f9f5487dc68982,194
8032180,0e79241ff3d0b65fdcdd0cfea39ae40e,170
468987,8d53fd8d80d7fd76f93832657f1e6dba,328
10810902,ebc3fb5d1b1f36f946e5cb1e128166f3,65
11484498,054651d47bcd6ee20b3d2dad06ff6fcd,1142
1030103,13ca20d2215b5b6ac3a7ba2193a81b79,924
5209445,d25e9f37760177819fe788fb87d47bdb,667
11556990,383c807b089db0e929c3726e7fa7d7c7,170
1458985,f3cddd1e1a0cd03d4775926691fee427,555
376079,bac4e323b1dd130274bef4b10deff3a6,1194
57249,e93dbbb4655bffe971477c459d325f8d,65
1460581,e15fa5e05b7ea6cdda8e8beb6f7fb9ab,1
10044032,14a6c1f253f213b027f9f5487dc68982,1052
8215274,7abe2bdd5d53ab93ab67dfd08f070031,170
12450,c0b9ed9b42415f8dbaa1de693588949d,351
2502116,f295553aacb2dd04e47c98879a4edaca,1291
5784667,d3e75d9ba92ada84a76cce20843e94c2,97
5838496,383c807b089db0e929c3726e7fa7d7c7,570
10095239,14a6c1f253f213b027f9f5487dc68982,1141
126982,31ac70d6b8fca5296dc9458e0c5fb693,1
3604644,0b2eb0d5f541f2b1a09da4d193241979,1356
13922667,b9b7adff2b16df1619eab99b0457a723,315
842062,bc774dccf52b38f7c1b00b496438504d,1142
3942811,5e24754a09c0007de73c00d32d3a79ae,728
319265,bb8a50f5100918f9c0f552fa34671152,1532
10788978,ebc3fb5d1b1f36f946e5cb1e128166f3,878
161185,c6c0e61b7c74639cdf0de9fb9d424936,1
553478,6137ffc4892841e58eaa86bbdd7dc68a,1
7577128,ca130a901b7004b6e699b418c3fcfab8,437
11002026,71da2000f57a03acdc39d2b26bd635f2,518
9980816,14a6c1f253f213b027f9f5487dc68982,163
5983513,97bd61b21a7e7c321ac6c828dce7ac2d,509
397297,ba082a1a21cbd50fe44c8963fe20de5d,918
9837101,ca8bdb0550e7394093108be8a24bb275,53
14597274,3188e0802a042af192cad7d8b0e76ec7,305
711673,8c73d0f37713c3097e427c8fa14533e7,944
13132566,2aed734ade40c23c60c8bbd80426acf4,20
1944648,fdba112b8ccde367d9e64deab15a5886,1
5886472,538f8fb0d71ab5546cf02533aff37bad,509
203148,3cdf3e913b04136b0e52694028f870db,291
5712604,4f590b270886e9dbb9d77f6fcd64f4e9,575
5893633,7e045551834ea255ee5d76665f632fa6,183
11274696,12435e33579e231955ef6181ed3ea749,689
657584,18702759f46044cd8cb05a1cda9dc6d9,683
62356,8eb0ce0cacb3d305d082ca80f2ef22d0,840
417745,59c6b2d15aabe6f38ccbbaa173bfddaf,1704
1968654,838fb6c2ab0e73cb2d29ec48c9f1eddb,461
14376696,d2311a616b7abda1c843cf6fb7f5121a,1586
4197786,f196a58ca36a35598d473c381d674ffd,970
714158,f4a36994ed1e003ec67444b9373e962c,198
10211138,d79ddb90457b623362bd1194ec422a94,554
875829,a5272279cc4827b7dda0d5c279ebd6d1,1578
436077,383c807b089db0e929c3726e7fa7d7c7,509
7162562,e60ed4b87e3872a57982f324dcc7dcaa,159
3573449,bbec98d616db6526bdb6fc2e8bec9fdd,1076
1140566,279ef4cdb4d18e51e78d5a886fd8b95c,170
10362051,8fcdae1a098e02f93e3e59716a9b6333,509
11809446,8793a65582bfd5726039be1acad58f8d,914
1762299,d405a1112091813e572f6b26ae6a0971,1532
6713566,79f7f0b3f926131e7e5840b09705a213,1580
10807386,ebc3fb5d1b1f36f946e5cb1e128166f3,170
5232344,80e33072122ab089454b64d08b457da3,970
1134877,a4a5513c6c8da3646e71228352ff8b58,667
33285,0e4cc7137a7ee4c54a1021609e5fd0e3,41
4876594,d25e9f37760177819fe788fb87d47bdb,315
13068414,ad46457c79fc71c0eb101db8990e1dad,1087
11527122,f53b4fc6b6f3db63dd65b34156094a8a,970
3672417,fd74bd77479bc9140be57106a7791bc2,351
12247959,c9ec0e6125be9280ada2fcd1d5865f66,291
9693992,578bfe3585b2515278f2a786dd18aa6d,429
904579,fa59275ff399aded8ee8c32c60718acc,1091
605593,c35746d680ca33611cbd4be823851836,1704
14328048,d3e75d9ba92ada84a76cce20843e94c2,97
387854,0b8a6b7647b42c1422f2bc21c30e9a97,596
100581,246953f0c5ce20876896876067d842c8,1470
10755678,e8db1c30fe03226fc6b9be6de567779f,328
287850,2db92a6a729610942bd8ab4f37d1d394,291
2049324,ccb013d24d04d34332e6cd66a8a0bea4,1236
14691462,377e5325c7649d346b605bd9eb08e290,390
446607,3d56f813198911ff38e5139c9a18afb1,65
8330473,e1eb226bc83966868b783764e766bd8b,1679
733678,192051bd7add18e68470ad08840f0fd1,565
8970580,8f21076529d5eaff91dc85b995f67044,693
811264,d99d390ecb48542037c00b9add9ff700,235
9725141,22cd03540fdccfe11f78a8f9aca17b12,53
8244743,2cbfc8418f6dac010cdb55a431cd2797,1155
8614213,bdda1459031dc5d3a5100ce3cc9cbd94,65
2441249,6b1c9a0f43277ee331078f38670b0341,365
8952628,0ce1d0fd13f444adf6ce232708a84ecb,139
550656,293d48819693a4e1d8998d06618e7f55,509
12409560,4915b5bc2a3eff58e0ba6372af6351ee,509
6137863,04664f961b9ee387fea73d2085c08286,422
13859487,3e3b8461d71b4f99a8df76b633d0351a,884
3943774,91430a90c531fc3d21cda425d748a638,1452
748280,aa07f77681a49d5cf1a7e96d4b16c89c,55
2781977,338f05bfb4aff857b36dedca6169e792,634
10379163,e7466ad2e51c71961da53307c748bb82,1
7024948,ca130a901b7004b6e699b418c3fcfab8,437
394189,0b63658687c2c976cc0844ef0bab58a0,22
10810920,ebc3fb5d1b1f36f946e5cb1e128166f3,351
47330,06199e7db8106d2896ee7f68630acadc,1142
10787349,ebc3fb5d1b1f36f946e5cb1e128166f3,170
12594620,3daa1abc75d894ee7c34a6b73c38ecb0,1560
10416429,054651d47bcd6ee20b3d2dad06ff6fcd,328
5015488,acfac13967c147f14615f375883d8c5d,305
5937639,8dd6146d044e34b91c251b8258146895,970
10789668,ebc3fb5d1b1f36f946e5cb1e128166f3,1792
2890979,9b45a51c47aedda13f77d593cee82912,328
266602,6302ff938b8f094814deba2dab782a6a,1
202519,08da7eb06550a99f0f84a817e47782a0,957
11122686,377e5325c7649d346b605bd9eb08e290,1231
771208,d99d390ecb48542037c00b9add9ff700,1091
387893,55f0704177955f1fba8888d82267f5ea,288
512049,bdf54662a5616ed8c1e048447dc31735,1549
12417504,4915b5bc2a3eff58e0ba6372af6351ee,315
10815582,3f341ac74f8f664326641b3a6d46e1ce,1141
8883565,fccb42724581731d88b6af5a03e6a107,65
14015721,606598ba62da493d0dbd92b5ea050e0d,816
548242,2114991578e882544c058e81f514ec25,65
5652856,d3e75d9ba92ada84a76cce20843e94c2,651
9228194,306da804b2123ea41e7515e789559faf,1130
9917768,d9243029e4eab62b1b219e0c90a1ce4e,406
4132408,7d2051f87566f6d505d1ef24378df308,1572
841005,184456fa0641443389a1679c72fd87c7,311
817721,72edcadd5ea3bc45852da917c8bfb11a,1091
12985377,bf0c5236f193e4a46ff64907f70f819f,1291
6286273,85eeab08884d9847abe6bb1c20cde96b,671
2833925,f3cddd1e1a0cd03d4775926691fee427,389
7591447,359737e6bbd34d876a5a5cd639c13ec0,170
500237,cb77fd085babce6cb0140a5b24965f64,1091
9440612,e45688a6ad1686224582539c724dca36,1291
147952,a515f2007ba5bf009770dba3d6ee4ddf,957
706460,e2cd6be4b030a52d7a18326e3298053a,1086
10032374,14a6c1f253f213b027f9f5487dc68982,315
1068007,6b3d397e8b1d1ef4de32cfc05234ebf4,87
1863141,e45688a6ad1686224582539c724dca36,904
10545716,3daa1abc75d894ee7c34a6b73c38ecb0,87
10438566,8fcdae1a098e02f93e3e59716a9b6333,1
72806,8eb0ce0cacb3d305d082ca80f2ef22d0,1291
436417,25fd7dc3d1108e8a1c5379e2019f6766,1178
8803231,e03d59e479643e5d4f4ffd9e80a6dc20,1
13908009,4915b5bc2a3eff58e0ba6372af6351ee,1
10943937,300a34e45551d5924a0ddecf61e8a27c,316
11385498,e60ed4b87e3872a57982f324dcc7dcaa,315
1450213,e35337fdc3df2675e2a5a8de43253c24,1532
13701894,cbe428a36daefa8fe30a2d3bf211e3f3,22
197520,69fedfbb251bc9c8073f7efd55adaa38,170
5241479,f3f8ebcc933722a8a96a54fc63c127b3,65
7869712,4bbf13036799e264c6b5c7f98ca8a701,1
1791811,e45688a6ad1686224582539c724dca36,509
930223,347061aedd7bbb738877f3689d7278d5,1755
11402892,fad984947b7898907b6b573c872afd15,743
126506,f06e94ad3e6be308a94a0737e1102af3,101
664929,bc774dccf52b38f7c1b00b496438504d,1291
47327,06199e7db8106d2896ee7f68630acadc,1091
2454173,4f61dfd386ffad1878aaad300d727d98,87
4596447,48c71a7a93711278753a59daa95947f6,1508
12405426,4915b5bc2a3eff58e0ba6372af6351ee,118
13907961,4915b5bc2a3eff58e0ba6372af6351ee,1
2133753,ccb013d24d04d34332e6cd66a8a0bea4,970
12681864,377e5325c7649d346b605bd9eb08e290,1745
945067,3cd36c8139737b0491160562a3fd2afb,41
10019027,14a6c1f253f213b027f9f5487dc68982,774
8044441,bf5c4236f027299263a535b614fdeae2,620
14325305,0eb638c30a3785af7ac4e9480cd19149,87
113229,1488e7c89978a805eb255ecb1a96c039,892
5712292,282e049c181e73b72b5c150975673952,816
5885497,6a797cd9b8d7dcd2fa96e187f6c8c078,1
12411720,4915b5bc2a3eff58e0ba6372af6351ee,659
4897471,79eeb402d0ecc15acfefa0eb4484e8ff,1091
783887,ca0fbd4db48cab6db7565a7e83757c86,1333
3686949,9499882807a11e318cdd4e7683108ac9,307
8917288,e083ede7ca809a9062adf6b9d2b67caa,922
318146,59a7a734ca3118b243c39ee57d2911ff,419
8781265,dfad02d7c97d53724c2910371b0c75d2,1465
784764,13ca20d2215b5b6ac3a7ba2193a81b79,1811
227265,acfac13967c147f14615f375883d8c5d,1586
8854897,308fd839f771e495b78d3a758e46de24,209
1491223,dc61f4092fa69dffabff45d37793e861,1
7078711,383c807b089db0e929c3726e7fa7d7c7,1
246984,48c9d7ef3b0f8b5eefbc15333b22ac99,1141
9406943,23ace241703caa7f1ad0680ee5da6052,1
57251,e93dbbb4655bffe971477c459d325f8d,170
5360006,fdba112b8ccde367d9e64deab15a5886,328
10406901,a880aa4c54ab3284076beb7c4d42303c,447
1078686,87a721474ccb814706b1e9879e298e19,233
3834625,b29d16b96944333ec7fc4ba2d418674c,291
1108144,fdba112b8ccde367d9e64deab15a5886,1727
858156,e35337fdc3df2675e2a5a8de43253c24,509
1113425,e35337fdc3df2675e2a5a8de43253c24,1
311980,c543eb3035849a5489fb8f7c98abaad4,460
2162088,2d0052d3da773382e1223a8bb34a99a4,1142
7468629,8eb0ce0cacb3d305d082ca80f2ef22d0,1291
14018586,3f1a8cb7b6a90a75bada5cfe3fc4e345,170
11271516,ce1b7ef93f3cf1347e74c4f87c4592a1,464
9893522,14a6c1f253f213b027f9f5487dc68982,1532
14147454,8c36f1fa85eb4cb0552f31b1e0c30ef3,721
484221,79a14f676889b9feeaa52789bd4a75f2,1
193643,811174f289d625bec409a707def85200,529
7915642,d9243029e4eab62b1b219e0c90a1ce4e,406
14041068,4362d736a2330e64204ac92fa97328c5,345
14118834,0823bbf09b02c3a3d731f5fc963343a6,1654
1045886,a880aa4c54ab3284076beb7c4d42303c,667
1825807,fdba112b8ccde367d9e64deab15a5886,1
63342,e23f9a6408683a6b6dee1714f7f43b4b,1
139270,5244ded9cc9aa10e4ef0342335ef5ebf,208
7226506,7d9298748b3bd1d9dbaf4fb651d79328,239
344234,f3cddd1e1a0cd03d4775926691fee427,65
10813776,ebc3fb5d1b1f36f946e5cb1e128166f3,166
9914225,af76eeb142c96cfc727a627524845505,1352
12411735,4915b5bc2a3eff58e0ba6372af6351ee,93
7992514,9e75f131f6815f1524bfa2f42d1a7a46,766
13362606,e660250199b3dbdd003ed662991b0294,351
1760015,7537c36bf53df1c36b2af33d7fcdde71,703
5806063,0b7fc5e0ba5e08a6945e0592f62455c6,1350
1184170,383c807b089db0e929c3726e7fa7d7c7,1570
735939,fdba112b8ccde367d9e64deab15a5886,1336
8575540,fc2282541e813df74f76177fc2eb8801,1
11040702,cfe366bed184b93aaa6bfae213d66723,957
12419868,4915b5bc2a3eff58e0ba6372af6351ee,900
1027186,3b044ff4e5f201ab0ceb0406e16d2aec,1283
208979,546c02bff2bdf4c166f0324cbbd6431f,1
13909953,4915b5bc2a3eff58e0ba6372af6351ee,1
524023,cee935309c9577410d804942aece9dc5,509
871848,569132f9ba899de64203a0ea7bff4af0,9
292079,2f66145054fec4f08d2205306fa7807d,1091
506061,7880bd0a537a1e1d2b9fbdb0c68741c3,130
13909314,4915b5bc2a3eff58e0ba6372af6351ee,1
6980329,0833c340801403d69fb539245e986896,932
13869399,c33bd36a125d3c8af4338442d58af6e9,812
14830370,ff52292403864fb03ab0421b62c4402f,1291
4704,6e0e7859ecb25b6a333c2ba1f44e4478,65
6077010,874b1ced8b6f655933141885bdb73520,589
266628,f95a37f3d47316c5b1cfb39dd8a691d3,305
5487233,ef9860f41bdf610148a2a1eb0c77fbc9,209
6523219,383c807b089db0e929c3726e7fa7d7c7,1680
542910,8604bf177bf548e7dc20bc4b7dbba700,330
19781,6e34ae05950dc1553da64897cc0ddad2,1814
684319,885ada5fadafcea0fc043b2a945e5f2b,970
8218361,0dd888dacff2df21a1cc91b740bbbe3f,970
1133585,a4a5513c6c8da3646e71228352ff8b58,970
947608,6420c91847290b644e06cd62113da923,1146
11724441,2be4448f0345f9a276aba702e0f30db8,93
4593645,1861af713d5279359a7c87de42cf6db9,1452
2034312,6e68fc95d4767870877913927d78b6f9,230
4055275,383c807b089db0e929c3726e7fa7d7c7,570
2256444,e45688a6ad1686224582539c724dca36,429
10786659,ebc3fb5d1b1f36f946e5cb1e128166f3,1
11419698,8d1c065ad3e0d23674ad35bff6b271bb,328
12412680,4915b5bc2a3eff58e0ba6372af6351ee,1532
1058213,fdba112b8ccde367d9e64deab15a5886,1
3069602,7ac3689a3e0e621b962d117805f57eaf,1697
1158633,1e65b40d2159ac38dc07b86f75fe8b7e,14
12414699,4915b5bc2a3eff58e0ba6372af6351ee,721
2005200,740dd97b1acd2568a4ee8da6a7db02ff,65
1996812,4e722df3ce295980814adedbb21d26b6,657
8233255,9d9cc1c3fe74c4df2d5d4233c46b440e,124
912278,85eeab08884d9847abe6bb1c20cde96b,1260
238550,93ecd9367796d327ffbc7f84295878b9,1678
3346811,d66b78e7e9a28187d58d3c2ad76745a0,315
8034796,4bbf13036799e264c6b5c7f98ca8a701,1
8835724,bbec98d616db6526bdb6fc2e8bec9fdd,208
401543,7c82b8763320b3684c3bb31424c7c71c,291
10398993,b76b6b172062b2715b605f1a152e9c25,1057
4897618,79eeb402d0ecc15acfefa0eb4484e8ff,1142
13189383,e5045fe346d450f890c2ba4d11125791,1822
10989924,8e5ca057ecca692c409de5b2d91bf16c,1107
565629,6137ffc4892841e58eaa86bbdd7dc68a,87
136960,d613a4a0a32e092e35904b5a7a793417,1589
8373772,ac21d6cb94dcae6a06b4390159bb1dde,351
252944,3ea688f9ec7d4b4459d68331e5cad7af,1
443878,fbba373bda8fe3c2f54e0ddc9a71b93c,1
1049022,12ea7b360fde29ea52127f25805632c0,957
1822066,fdba112b8ccde367d9e64deab15a5886,1
479396,62ba4a2fac07ace9bfdb8c767ff706f3,691
12419616,4915b5bc2a3eff58e0ba6372af6351ee,836
10141022,14a6c1f253f213b027f9f5487dc68982,1309
14403870,838fb6c2ab0e73cb2d29ec48c9f1eddb,1161
225808,a43dea2af2042623ea1353a85b30221e,1532
1969560,e45688a6ad1686224582539c724dca36,425
10060556,14a6c1f253f213b027f9f5487dc68982,1569
153206,5244ded9cc9aa10e4ef0342335ef5ebf,1135
469658,cf9bb53219d3829da172871960ee7861,229
13039860,8f4a20b0d120cf68fcc30a77bf3b41a2,619
154155,b0528cba3cf36031e4f6e3d303056e6c,641
2516489,1c651475c0fd78c869e2599746effaa4,1150
439708,57e6490f3247743bcac8637c8cce7c47,1532
6077700,edcf7eb3a7d5eab2be6688cb3e59fcee,957
714809,b589bf5b05bdd5980848252d769572d7,104
7733101,e986f2783d2e77097163bfbe97455b9f,65
13571691,d47c1363766d5465e00ec79d46a28b55,1
432305,fbba373bda8fe3c2f54e0ddc9a71b93c,1236
9520763,e45688a6ad1686224582539c724dca36,372
118585,4c4a218db8e569d153acc8a4533c4ed8,509
7870699,4bbf13036799e264c6b5c7f98ca8a701,328
131375,91347779c98150e72266bce6b7761392,284
9257696,0ac5376a988b5c54f7fbebab592648b9,1010
1181269,3c86efd1c9daad748a0cf0ba3ac18b23,653
10162943,d94f5001b5967d047657adbc51b7935d,598
300387,6f3e99d05d5e93c5d4524e09969d191f,1401
6650,3a453266e62b2da698b4e12fe1707964,1142
12985506,d613a4a0a32e092e35904b5a7a793417,179
8204903,7abe2bdd5d53ab93ab67dfd08f070031,970
309559,c543eb3035849a5489fb8f7c98abaad4,1136
389693,e35337fdc3df2675e2a5a8de43253c24,1532
13029849,8fa9e32db7cb6c50f47a0f88b93ed881,65
5673829,3d56f813198911ff38e5139c9a18afb1,111
4262103,6509412ed2943f06bd69a277dd58d65f,887
188822,9b95a22a9f7e32618bcf619196a9ae17,584
12598948,7c9a45cf43b190d4830a6d874fd7d6c2,475
4722569,f3f8ebcc933722a8a96a54fc63c127b3,1
7514842,9f873cc75387068263067a60e3e73275,545
10154237,14a6c1f253f213b027f9f5487dc68982,785
13219740,98241361a20877db8a9a22096b735f0f,957
697960,fdba112b8ccde367d9e64deab15a5886,65
1067046,6b3d397e8b1d1ef4de32cfc05234ebf4,1537
10738,7a025e77d20749d79936b09c81b79743,1361
3103760,25fd7dc3d1108e8a1c5379e2019f6766,558
1080700,0b2bccbc8a426d3a3a32529b3a0fcb47,1751
7757494,fc2282541e813df74f76177fc2eb8801,328
12958749,d3e75d9ba92ada84a76cce20843e94c2,208
12411651,4915b5bc2a3eff58e0ba6372af6351ee,927
10050674,14a6c1f253f213b027f9f5487dc68982,130
13889,dcfd07408702b63d98ec8fd578c7d0c8,170
4714337,558e2446642b0e549b083f1c7c4cb316,1016
823399,91a8a0ca06ef4dba7bfee92cee60f29e,445
10832004,b54ac8beeaec5bfad7245d883c1ee031,86
11518806,18de5bbb2ff294025ae42507ea46bfbe,130
216760,baff664fe0ca7dbbd0f190075351cc31,721
14658642,7466294126b90df11996f4baa6d63a11,1626
1831399,e45688a6ad1686224582539c724dca36,1241
1188969,96863dc6d702eaa38eba0deb6c6f8338,509
331590,f574f365ce835e2a2228f49914e870ce,351
12049155,3a4a1523645814e97badf07ea8186311,46
415919,d65436a68f24ca6a5e02c4f200c4e900,58
8623291,0e79241ff3d0b65fdcdd0cfea39ae40e,1
7685407,3934451864c0ba5d1e35a7f3993f7223,14
3565745,a880aa4c54ab3284076beb7c4d42303c,351
3100199,1aecb0b28baa374aa247d5f180339ca3,76
10175768,14a6c1f253f213b027f9f5487dc68982,65
7988077,4bbf13036799e264c6b5c7f98ca8a701,1
124332,fb3cd6de2172a47c84ce81fc12370977,87
12564432,d76567bb9ee32cfd46d303e4792ea81c,828
386831,6555591accbedbfb7bcc3baef6534119,1255
13579458,1290a0686596ddee1978ae593d17b783,170
13278006,06e442d968f33ab875cc69a433c7f3d7,170
9552254,f089892bafb68653e1c1c91deca43b52,354
561103,3db7be87df1061c49bd5fda703c466be,351
941844,6dc59b243a9ee8ff2b9a745190d0ce13,1362
7202756,188f606d34985df0ba19a985f90104cb,328
10475154,2b4b05c4b1f31ad128d3a440af61e981,204
843547,e35337fdc3df2675e2a5a8de43253c24,1
105535,e7dfe088ee5557e891904e91b3b5fddc,328
49626,6fdd4ad08e10c9fec9c357c0b3cc52d2,1231
70876,0b8a6b7647b42c1422f2bc21c30e9a97,1693
2161944,2d0052d3da773382e1223a8bb34a99a4,957
14680251,3daa1abc75d894ee7c34a6b73c38ecb0,598
6706270,2507c1f75e734c1412efbdb0551ae18a,1532
5886457,538f8fb0d71ab5546cf02533aff37bad,170
10785282,fe5e5599b1baa4b2afc373c6fd64b43f,315
69792,61d177c0e001f874b05e98511470fc83,328
494886,70c871f540aa83c59200e2c3f852243e,315
762848,141793fe70d734bd405546ddef1215ef,898
5943748,538f8fb0d71ab5546cf02533aff37bad,1360
1658429,3c810e8df62450eec51d3a26b60a7aee,1
2100087,e45688a6ad1686224582539c724dca36,372
1746644,15a3a0330eaa5cd70dad30ba8abec796,1
6480184,00d1c9dd6c9de09f4310e6576cbf0907,1338
1823752,e45688a6ad1686224582539c724dca36,1229
7973908,4a3bd373a88bce1b4f9d938603abbcd8,29
6991636,e45688a6ad1686224582539c724dca36,351
2839067,bfc59e8bcacd4c89b6aba0b2cbe32ddf,1618
1078932,ca0fbd4db48cab6db7565a7e83757c86,744
3828529,e3f9efa9e465c61de9d9cfd961d3ac6b,1
7753963,31c75dcb6d8e70e9c534016593a3151c,884
956763,08ac3bdca7033ede0c0288381053ff6e,384
21607,f3cddd1e1a0cd03d4775926691fee427,1457
1808572,e45688a6ad1686224582539c724dca36,1827
2355551,5a08dd909f14df872ece5f5fcc40c37d,686
9368543,383c807b089db0e929c3726e7fa7d7c7,831
298469,4eddbac1fba434801049831eb77f9178,467
1957977,e45688a6ad1686224582539c724dca36,882
9542384,6137ffc4892841e58eaa86bbdd7dc68a,351
13381476,95531569d73be713dd9d09376c0720f1,94
11837400,3a4a1523645814e97badf07ea8186311,1
223876,e14b842b1479fdc21a1fad49b994e13b,351
8204207,7abe2bdd5d53ab93ab67dfd08f070031,315
29632,347061aedd7bbb738877f3689d7278d5,1
7865755,4bbf13036799e264c6b5c7f98ca8a701,1
7683913,0ca1059c5a53e927ee058266eaa2958b,288
9092590,8affa4f36d36eb94e1239f9ac6bb0b6c,1
9206093,fbba373bda8fe3c2f54e0ddc9a71b93c,1
14083578,36764a0225c0f33af0067f273fbf1488,1142
554765,6137ffc4892841e58eaa86bbdd7dc68a,209
7611280,804b448a481510546d48ba6e754ebb03,1091
3106418,8b5895f7de81d018af6d954fbf91210e,967
188427,69756f3cd326cb18036b1cb8f8e9f77f,291
202897,ee4cf9e9e49e11fbb9a403e48cb5915f,328
1117126,6b3d397e8b1d1ef4de32cfc05234ebf4,728
12715812,f8401a0543bfed463b2a2f626ab8dd2a,928
6058093,5d256e1e7b238755dc83e0476c608d9e,1196
472164,0315b17398f9e5158dc91af511fa8a60,545
12411750,4915b5bc2a3eff58e0ba6372af6351ee,279
6188626,edcf7eb3a7d5eab2be6688cb3e59fcee,271
1828269,fdba112b8ccde367d9e64deab15a5886,1
1200640,d7aba208b659dac544b75fec44c1811e,1
12409431,4915b5bc2a3eff58e0ba6372af6351ee,1091
3741811,efcb4a9e2aeb5b4cdbe77bae1e1d128e,14
692665,bba32213b266d8e8c7e1c7efe38acb64,31
7192346,d9243029e4eab62b1b219e0c90a1ce4e,1698
571262,6137ffc4892841e58eaa86bbdd7dc68a,1196
1923321,4ba65827f148f6270c55d2fa763f155c,1091
8853430,6886eb74d4f8ff11b91ea185a0890506,808
7869571,4bbf13036799e264c6b5c7f98ca8a701,1
